uuid,Members,Answers,Fully specified name:pt_BR,Fully specified name:en,Short name:pt_BR,Short name:en,Data class,Data type,_version:1,_order:100
2ecaa816-e65f-4285-a2fe-d652a9fd40cc,,,CS Montepuez - 1021015,CS Montepuez - 1021015,CS Montepuez - 1021015,CS Montepuez - 1021015,Misc,N/A,,
522e68b4-6fc4-4298-bcee-bcbc3fdca8b1,,,CS Mopeia-Sede - 1041209,CS Mopeia-Sede - 1041209,CS Mopeia-Sede - 1041209,CS Mopeia-Sede - 1041209,Misc,N/A,,
7f1e1e23-9e11-4b86-aa1a-96eee8969110,,,CS Morrua - 1042208,CS Morrua - 1042208,CS Morrua - 1042208,CS Morrua - 1042208,Misc,N/A,,
706f0cfe-8fdf-484a-bad0-1868d385cc28,,,CS Morrumbala - 1041306,CS Morrumbala - 1041306,CS Morrumbala - 1041306,CS Morrumbala - 1041306,Misc,N/A,,
6f241a5c-b44f-48e3-807d-58dcf8994f46,,,CS Morrumbene - 1081111,CS Morrumbene - 1081111,CS Morrumbene - 1081111,CS Morrumbene - 1081111,Misc,N/A,,
704181b7-8a1d-4210-8e2c-1ffa01eb0d85,,,CS Mossuril - 1031406,CS Mossuril - 1031406,CS Mossuril - 1031406,CS Mossuril - 1031406,Misc,N/A,,
b0004211-463c-4a40-a098-a8a8c2667dea,,,CS Motaze - 1100308,CS Motaze - 1100308,CS Motaze - 1100308,CS Motaze - 1100308,Misc,N/A,,
35d5d267-fdc1-4b77-a1ee-70798cf22132,,,CS Mpadue - 1050120,CS Mpadue - 1050120,CS Mpadue - 1050120,CS Mpadue - 1050120,Misc,N/A,,
391b8512-7757-4e8c-8b2d-0667f12c7d17,,,CS Mpandula - 1050214,CS Mpandula - 1050214,CS Mpandula - 1050214,CS Mpandula - 1050214,Misc,N/A,,
7331c4a7-5438-4dd9-975b-c0700797fb06,,,CS Mpelane - 1090712,CS Mpelane - 1090712,CS Mpelane - 1090712,CS Mpelane - 1090712,Misc,N/A,,
43893062-0653-412e-ad6a-28ce17c8f853,,,CS Mpenha - 1050211,CS Mpenha - 1050211,CS Mpenha - 1050211,CS Mpenha - 1050211,Misc,N/A,,
9ccf3e6b-302c-4e0e-b330-483de561ed44,,,CS Mphandzu - 1051004,CS Mphandzu - 1051004,CS Mphandzu - 1051004,CS Mphandzu - 1051004,Misc,N/A,,
0534efc9-37f1-468d-84b7-47a8c70e2716,,,CS Mphangula - 1051306,CS Mphangula - 1051306,CS Mphangula - 1051306,CS Mphangula - 1051306,Misc,N/A,,
3ae7c155-6e7b-4de7-acf4-b5c580d5cefe,,,CS Muabsa - 1081311,CS Muabsa - 1081311,CS Muabsa - 1081311,CS Muabsa - 1081311,Misc,N/A,,
c742bed0-d59b-40e7-ad02-579d28a23c9b,,,CS Muagiua - 1040514,CS Muagiua - 1040514,CS Muagiua - 1040514,CS Muagiua - 1040514,Misc,N/A,,
1ad9dc21-22d6-45e6-82dc-eda86ff48210,,,CS Muaguide - 1020806,CS Muaguide - 1020806,CS Muaguide - 1020806,CS Muaguide - 1020806,Misc,N/A,,
ce85ba26-fd7f-49c1-8149-24408dd7d423,,,CS Mualazi - 1051014,CS Mualazi - 1051014,CS Mualazi - 1051014,CS Mualazi - 1051014,Misc,N/A,,
f54afddc-7428-4643-8ec1-f5d901d91f35,,,CS Mualua - 1030816,CS Mualua - 1030816,CS Mualua - 1030816,CS Mualua - 1030816,Misc,N/A,,
f169892d-7b41-41a1-909f-578ba13f8529,,,CS Muambula - 1021206,CS Muambula - 1021206,CS Muambula - 1021206,CS Muambula - 1021206,Misc,N/A,,
57def597-6074-4b46-b8af-5b73cc027a3a,,,CS Muanaco - 1041136,CS Muanaco - 1041136,CS Muanaco - 1041136,CS Muanaco - 1041136,Misc,N/A,,
2ee89ab3-b4b6-418f-ba54-36ec673c612e,,,CS Muanamunepa - 1010220,CS Muanamunepa - 1010220,CS Muanamunepa - 1010220,CS Muanamunepa - 1010220,Misc,N/A,,
22d2752d-b25e-4e10-94a9-b1ed15da2ed8,,,CS Muandiua - 1041340,CS Muandiua - 1041340,CS Muandiua - 1041340,CS Muandiua - 1041340,Misc,N/A,,
b65559d4-7b72-4388-9f78-347b4ae7278b,,,CS Muane - 1081415,CS Muane - 1081415,CS Muane - 1081415,CS Muane - 1081415,Misc,N/A,,
c6490a85-0bf6-48a4-82e4-a048db753225,,,CS Muanhambo - 1041004,CS Muanhambo - 1041004,CS Muanhambo - 1041004,CS Muanhambo - 1041004,Misc,N/A,,
6af05f60-e54f-44c6-a884-dbe36dae7861,,,CS Muanza - 1071207,CS Muanza - 1071207,CS Muanza - 1071207,CS Muanza - 1071207,Misc,N/A,,
0d5ad296-9226-4f20-b127-53e1248e70cb,,,CS Muanza-Baixa - 1071206,CS Muanza-Baixa - 1071206,CS Muanza-Baixa - 1071206,CS Muanza-Baixa - 1071206,Misc,N/A,,
26de3d23-7f91-4a46-84df-86394414d159,,,CS Muape - 1020313,CS Muape - 1020313,CS Muape - 1020313,CS Muape - 1020313,Misc,N/A,,
4f9f6f34-0245-400c-b565-3421c143c054,,,CS Muapula - 1010809,CS Muapula - 1010809,CS Muapula - 1010809,CS Muapula - 1010809,Misc,N/A,,
8aff16c4-1834-4fa2-908b-67f4737182a0,,,CS Muaquia - 1010510,CS Muaquia - 1010510,CS Muaquia - 1010510,CS Muaquia - 1010510,Misc,N/A,,
f5ff51b6-314b-4028-96e5-227fbe523779,,,CS Muaquiua - 1041109,CS Muaquiua - 1041109,CS Muaquiua - 1041109,CS Muaquiua - 1041109,Misc,N/A,,
c5eff2d4-27ac-4a9b-ae4a-8354745faa7b,,,CS Muatide - 1021208,CS Muatide - 1021208,CS Muatide - 1021208,CS Muatide - 1021208,Misc,N/A,,
1a3c24ce-9f08-4e0f-b22f-a9b62adf4249,,,CS Muatua - 1031109,CS Muatua - 1031109,CS Muatua - 1031109,CS Muatua - 1031109,Misc,N/A,,
0a750a1a-2524-4f57-8fd2-169b22d22158,,,CS Muatuca - 1031310,CS Muatuca - 1031310,CS Muatuca - 1031310,CS Muatuca - 1031310,Misc,N/A,,
25e8b594-43db-4bf1-81d2-2ee0d8d46e07,,,CS Muaualo - 1031439,CS Muaualo - 1031439,CS Muaualo - 1031439,CS Muaualo - 1031439,Misc,N/A,,
57bb3af9-2f8c-4418-9858-2e081a838a8b,,,CS Mubanama - 1040811,CS Mubanama - 1040811,CS Mubanama - 1040811,CS Mubanama - 1040811,Misc,N/A,,
b6d74c5e-5ce0-4b43-ac1b-189f3318d9e0,,,CS Mubanguene - 1090713,CS Mubanguene - 1090713,CS Mubanguene - 1090713,CS Mubanguene - 1090713,Misc,N/A,,
31669a52-457a-424a-850e-9d31de03db4a,,,CS Mucambene - 1091007,CS Mucambene - 1091007,CS Mucambene - 1091007,CS Mucambene - 1091007,Misc,N/A,,
7dbf0e10-b57b-4876-8901-733c48fd47dc,,,CS Mucatine - 1091112,CS Mucatine - 1091112,CS Mucatine - 1091112,CS Mucatine - 1091112,Misc,N/A,,
f66733a9-0861-414c-9a23-6f9173ffd14b,,,CS Muceliua - 1041417,CS Muceliua - 1041417,CS Muceliua - 1041417,CS Muceliua - 1041417,Misc,N/A,,
3ded6e2f-c073-4506-a49e-971f801c906f,,,CS Muchela (Sangage) - 1030409,CS Muchela (Sangage) - 1030409,CS Muchela (Sangage) - 1030409,CS Muchela (Sangage) - 1030409,Misc,N/A,,
aab3ac13-94aa-41ed-aa9a-51dfb65fd851,,,CS Mucheve - 1070614,CS Mucheve - 1070614,CS Mucheve - 1070614,CS Mucheve - 1070614,Misc,N/A,,
a35dce27-ab3d-4137-a802-eb8739895cc5,,,CS Muchico - 1031910,CS Muchico - 1031910,CS Muchico - 1031910,CS Muchico - 1031910,Misc,N/A,,
6b98ba33-6e54-4316-b6d4-6aee01a0d86f,,,CS Muchina - 1110719,CS Muchina - 1110719,CS Muchina - 1110719,CS Muchina - 1110719,Misc,N/A,,
f6857464-6a06-4cfa-82fa-f11efbcb9ae3,,,CS Muchungo - 1080918,CS Muchungo - 1080918,CS Muchungo - 1080918,CS Muchungo - 1080918,Misc,N/A,,
91bfe1a6-ac3f-4e09-9fbe-270b64a3b1be,,,CS Mucodza - 1070816,CS Mucodza - 1070816,CS Mucodza - 1070816,CS Mucodza - 1070816,Misc,N/A,,
6e0751f0-ab90-412b-af58-9e1a3c186e2d,,,CS Mucojo - 1020607,CS Mucojo - 1020607,CS Mucojo - 1020607,CS Mucojo - 1020607,Misc,N/A,,
e28c0b11-977a-4673-bac0-fd6e85e38cb5,,,CS Mucombedzi - 1060727,CS Mucombedzi - 1060727,CS Mucombedzi - 1060727,CS Mucombedzi - 1060727,Misc,N/A,,
7d025e78-bc80-4694-95a1-4151ff6653a7,,,CS Mucova - 1032021,CS Mucova - 1032021,CS Mucova - 1032021,CS Mucova - 1032021,Misc,N/A,,
a61f0745-6038-4d59-ab1f-514a8c680a12,,,CS Mucuaba - 1040667,CS Mucuaba - 1040667,CS Mucuaba - 1040667,CS Mucuaba - 1040667,Misc,N/A,,
b3c6dd10-8de2-48ad-9e2a-2598c535e114,,,CS Mucuache - 1030122,CS Mucuache - 1030122,CS Mucuache - 1030122,CS Mucuache - 1030122,Misc,N/A,,
0d0af3d4-7b31-46a9-bb24-e8f24dc911a9,,,CS Mucuaiai - 1010715,CS Mucuaiai - 1010715,CS Mucuaiai - 1010715,CS Mucuaiai - 1010715,Misc,N/A,,
9935e3b9-3b10-4c7a-99a7-24d5c49f6bbf,,,CS Mucual - 1030221,CS Mucual - 1030221,CS Mucual - 1030221,CS Mucual - 1030221,Misc,N/A,,
c3e66f99-70e0-4132-8590-7ab74b231618,,,CS Mucuapa - 1010211,CS Mucuapa - 1010211,CS Mucuapa - 1010211,CS Mucuapa - 1010211,Misc,N/A,,
b2ec2a7d-515a-49da-8719-0fa658e15792,,,CS Mucucune - 1080113,CS Mucucune - 1080113,CS Mucucune - 1080113,CS Mucucune - 1080113,Misc,N/A,,
2cb0124b-5137-4c49-8d7c-220a75d38372,,,CS Mucujua - 1031319,CS Mucujua - 1031319,CS Mucujua - 1031319,CS Mucujua - 1031319,Misc,N/A,,
9c63e8c4-949c-4e2a-a471-b2182202ea85,,,CS Muculuone - 1031510,CS Muculuone - 1031510,CS Muculuone - 1031510,CS Muculuone - 1031510,Misc,N/A,,
7f560799-1fe9-47a6-be4c-eec6bfd41621,,,CS Mucumbura - 1050811,CS Mucumbura - 1050811,CS Mucumbura - 1050811,CS Mucumbura - 1050811,Misc,N/A,,
817cc53e-c100-4e93-8f54-9af85360f67a,,,CS Muda Serração - 1060313,CS Muda Serração - 1060313,CS Muda Serração - 1060313,CS Muda Serração - 1060313,Misc,N/A,,
f78e3e58-9f0b-4cef-bd4e-bb93023fbd64,,,CS Mude - 1060809,CS Mude - 1060809,CS Mude - 1060809,CS Mude - 1060809,Misc,N/A,,
c2fc3a4c-37a2-474e-befc-d52103f6086c,,,CS Mudine - 1041512,CS Mudine - 1041512,CS Mudine - 1041512,CS Mudine - 1041512,Misc,N/A,,
89c7866c-2cf0-46a2-bb45-ca24a347c265,,,CS Muebele - 1041415,CS Muebele - 1041415,CS Muebele - 1041415,CS Muebele - 1041415,Misc,N/A,,
6ab14cb9-63cf-4d4f-80fa-1f120773f07e,,,CS Muecate - 1031506,CS Muecate - 1031506,CS Muecate - 1031506,CS Muecate - 1031506,Misc,N/A,,
cb3549f2-a14e-424c-b907-4c01dae611a8,,,CS Muege - 1020414,CS Muege - 1020414,CS Muege - 1020414,CS Muege - 1020414,Misc,N/A,,
3267534a-3ed3-42db-8367-2b097a44d514,,,CS Muelé - 1080111,CS Muelé - 1080111,CS Muelé - 1080111,CS Muelé - 1080111,Misc,N/A,,
04de808e-0775-4f75-8e3d-a3d46ad78236,,,CS Muembe - 1011308,CS Muembe - 1011308,CS Muembe - 1011308,CS Muembe - 1011308,Misc,N/A,,
b82da669-0cc7-4974-8f1d-62d35e6c87b9,,,CS Muera - 1070809,CS Muera - 1070809,CS Muera - 1070809,CS Muera - 1070809,Misc,N/A,,
953d7207-7e6a-4b33-b1cf-bf4e4738930d,,,CS Mueria - 1031807,CS Mueria - 1031807,CS Mueria - 1031807,CS Mueria - 1031807,Misc,N/A,,
d8d61bd0-1d46-4cce-a9df-4db919a153a4,,,CS Muerra - 1041362,CS Muerra - 1041362,CS Muerra - 1041362,CS Muerra - 1041362,Misc,N/A,,
4986af41-f649-4646-977a-f3f8f6a6b49d,,,CS Muesseleque - 1030510,CS Muesseleque - 1030510,CS Muesseleque - 1030510,CS Muesseleque - 1030510,Misc,N/A,,
20dff271-7deb-4824-b4d9-09d775b8197b,,,CS Mufa - 1051506,CS Mufa - 1051506,CS Mufa - 1051506,CS Mufa - 1051506,Misc,N/A,,
d0000ba5-dcc0-4df4-9ddd-f70968e87802,,,CS Mufa Caconde - 1051508,CS Mufa Caconde - 1051508,CS Mufa Caconde - 1051508,CS Mufa Caconde - 1051508,Misc,N/A,,
2776a9ed-9a8e-435e-a862-e3cfb780404d,,,CS Mugangadze - 1051312,CS Mugangadze - 1051312,CS Mugangadze - 1051312,CS Mugangadze - 1051312,Misc,N/A,,
eaf8ca28-8368-4ce4-8147-d504de65cee3,,,CS Mugeba - 1041108,CS Mugeba - 1041108,CS Mugeba - 1041108,CS Mugeba - 1041108,Misc,N/A,,
8a9562f3-6962-4637-86c2-e3f2db255c1e,,,CS Mugema - 1040215,CS Mugema - 1040215,CS Mugema - 1040215,CS Mugema - 1040215,Misc,N/A,,
026bd36e-e05b-430f-85e9-15f38fbd6616,,,CS Mugoma - 1010811,CS Mugoma - 1010811,CS Mugoma - 1010811,CS Mugoma - 1010811,Misc,N/A,,
7f8032d5-58df-4e4b-817d-90c4176c0529,,,CS Mugubia - 1041418,CS Mugubia - 1041418,CS Mugubia - 1041418,CS Mugubia - 1041418,Misc,N/A,,
5985b047-338e-4ed6-a4f4-4a54b71ccad1,,,CS Mugulama - 1040608,CS Mugulama - 1040608,CS Mugulama - 1040608,CS Mugulama - 1040608,Misc,N/A,,
99e134a2-67ef-4a59-9e92-87e9981bd176,,,CS Muhala Expansão - 1030117,CS Muhala Expansão - 1030117,CS Muhala Expansão - 1030117,CS Muhala Expansão - 1030117,Misc,N/A,,
c8fc7654-0807-4928-9a76-d5d9f15aee5a,,,CS Muhalaze - 1100125,CS Muhalaze - 1100125,CS Muhalaze - 1100125,CS Muhalaze - 1100125,Misc,N/A,,
4c6d0132-4088-4e9d-9fd9-883b8141e4c3,,,CS Muhemela - 1011206,CS Muhemela - 1011206,CS Muhemela - 1011206,CS Muhemela - 1011206,Misc,N/A,,
6e8d4cdb-a34c-4921-abb3-fb9e60519e02,,,CS Muhia - 1021410,CS Muhia - 1021410,CS Muhia - 1021410,CS Muhia - 1021410,Misc,N/A,,
611e37aa-ac0b-485a-91ae-76f94dbdb281,,,CS Muhoa - 1060919,CS Muhoa - 1060919,CS Muhoa - 1060919,CS Muhoa - 1060919,Misc,N/A,,
ef8108bb-dc38-4420-ad3e-f5757fc421bd,,,CS Muhoco - 1010813,CS Muhoco - 1010813,CS Muhoco - 1010813,CS Muhoco - 1010813,Misc,N/A,,
b585e4f8-1b6a-4d60-90d4-c8533ec31af5,,,CS Muhurune - 1011020,CS Muhurune - 1011020,CS Muhurune - 1011020,CS Muhurune - 1011020,Misc,N/A,,
fe0bc174-00a2-431a-be4f-c3dd8fd97157,,,CS Muiane - 1040409,CS Muiane - 1040409,CS Muiane - 1040409,CS Muiane - 1040409,Misc,N/A,,
a442395e-bfd6-48da-a2a4-e5662427ba00,,,CS Muianga - 1090609,CS Muianga - 1090609,CS Muianga - 1090609,CS Muianga - 1090609,Misc,N/A,,
e704efdb-7007-4897-b371-973203263c5a,,,CS Muite - 1021507,CS Muite - 1021507,CS Muite - 1021507,CS Muite - 1021507,Misc,N/A,,
cf34139e-43aa-4108-9e6c-906e61ef6681,,,CS Muite - 1030810,CS Muite - 1030810,CS Muite - 1030810,CS Muite - 1030810,Misc,N/A,,
b154cb58-6606-4f9d-95df-a00cae450ab4,,,CS Muitetere - 1010212,CS Muitetere - 1010212,CS Muitetere - 1010212,CS Muitetere - 1010212,Misc,N/A,,
8c828e6a-37ee-4e75-ae1f-010689f7a700,,,CS Mujawa - 1010218,CS Mujawa - 1010218,CS Mujawa - 1010218,CS Mujawa - 1010218,Misc,N/A,,
c81e7c38-15c6-45e7-8319-f62ee8152110,,,CS Mukhotwene - 1090315,CS Mukhotwene - 1090315,CS Mukhotwene - 1090315,CS Mukhotwene - 1090315,Misc,N/A,,
bf993aed-9a8b-4f0a-8cf4-a999b5c4cfba,,,CS Mulanguene - 1050218,CS Mulanguene - 1050218,CS Mulanguene - 1050218,CS Mulanguene - 1050218,Misc,N/A,,
e5c1eb8c-2c73-4c82-b674-8913b074f50f,,,CS Muleheia - 1032022,CS Muleheia - 1032022,CS Muleheia - 1032022,CS Muleheia - 1032022,Misc,N/A,,
6119cd43-3a80-4af4-b3b0-dd4c360f601f,,,CS Mulela - 1041711,CS Mulela - 1041711,CS Mulela - 1041711,CS Mulela - 1041711,Misc,N/A,,
d1108838-347e-4cfe-aeb7-ef8e1add8d0f,,,CS Mulevala - 1042203,CS Mulevala - 1042203,CS Mulevala - 1042203,CS Mulevala - 1042203,Misc,N/A,,
9922f3f7-7082-4837-9952-048c7cc4dbfe,,,CS Mulide - 1040836,CS Mulide - 1040836,CS Mulide - 1040836,CS Mulide - 1040836,Misc,N/A,,
2015f5cb-3fd0-49c1-87a2-c0ebee452644,,,CS Muligode - 1041712,CS Muligode - 1041712,CS Muligode - 1041712,CS Muligode - 1041712,Misc,N/A,,
1d90bdd2-9ce7-4f3c-87b4-75a7624776ed,,,CS Muligue - 1070610,CS Muligue - 1070610,CS Muligue - 1070610,CS Muligue - 1070610,Misc,N/A,,
58855765-3edd-4de1-977d-326b0184b5a2,,,CS Mulima - 1070406,CS Mulima - 1070406,CS Mulima - 1070406,CS Mulima - 1070406,Misc,N/A,,
f4e251d3-e74b-4e5e-b2f5-d8b1b15ee741,,,CS Muliquela - 1040610,CS Muliquela - 1040610,CS Muliquela - 1040610,CS Muliquela - 1040610,Misc,N/A,,
fc55f28d-98e5-4acb-891b-3513cdb9c25e,,,CS Muloe - 1041112,CS Muloe - 1041112,CS Muloe - 1041112,CS Muloe - 1041112,Misc,N/A,,
dda6b478-f7fb-40ba-9a8f-6a7fce472ac2,,,CS Muloloua - 1010808,CS Muloloua - 1010808,CS Muloloua - 1010808,CS Muloloua - 1010808,Misc,N/A,,
873bf316-886c-4bfb-8d5a-ce2ef9a18aa8,,,CS Mulotana - 1100218,CS Mulotana - 1100218,CS Mulotana - 1100218,CS Mulotana - 1100218,Misc,N/A,,
ad941865-8ced-4755-ab6b-a9166ab62e03,,,CS Muluco - 1011510,CS Muluco - 1011510,CS Muluco - 1011510,CS Muluco - 1011510,Misc,N/A,,
c5d55bad-0893-4e46-9fdb-0c4475852114,,,CS Mumemo - 1100513,CS Mumemo - 1100513,CS Mumemo - 1100513,CS Mumemo - 1100513,Misc,N/A,,
305d191c-f9a8-4320-ac4a-79d32b206c87,,,CS Mundavene - 1100815,CS Mundavene - 1100815,CS Mundavene - 1100815,CS Mundavene - 1100815,Misc,N/A,,
451d1c77-3291-40ce-a06c-3e5c643f03b8,,,CS Mundonguara - 1060715,CS Mundonguara - 1060715,CS Mundonguara - 1060715,CS Mundonguara - 1060715,Misc,N/A,,
caae2d70-a307-4799-aa4f-c9b036ae5764,,,CS Munene - 1060218,CS Munene - 1060218,CS Munene - 1060218,CS Munene - 1060218,Misc,N/A,,
8c9bf0fb-75fe-49b4-a6ef-94c8b44034e0,,,CS Mungane - 1041202,CS Mungane - 1041202,CS Mungane - 1041202,CS Mungane - 1041202,Misc,N/A,,
42a52c9a-d1ea-4684-86aa-508f9a5ec723,,,CS Mungari - 1060410,CS Mungari - 1060410,CS Mungari - 1060410,CS Mungari - 1060410,Misc,N/A,,
4a40777b-763d-4df8-851b-6f4732e7049f,,,CS Mungazine - 1100663,CS Mungazine - 1100663,CS Mungazine - 1100663,CS Mungazine - 1100663,Misc,N/A,,
a2384cf9-974d-4d3e-93eb-8c28d012fdf8,,,CS Munguine - 1100411,CS Munguine - 1100411,CS Munguine - 1100411,CS Munguine - 1100411,Misc,N/A,,
675ac2fa-04b3-4c85-b189-80a87a707b20,,,CS Mungulune - 1040812,CS Mungulune - 1040812,CS Mungulune - 1040812,CS Mungulune - 1040812,Misc,N/A,,
85f62c83-5cd3-4dd4-9ba2-eb247c5824ca,,,CS Munhamade - 1040807,CS Munhamade - 1040807,CS Munhamade - 1040807,CS Munhamade - 1040807,Misc,N/A,,
46b0cfe5-0f65-4378-be52-2d558ce42d81,,,CS Munhava - 1070106,CS Munhava - 1070106,CS Munhava - 1070106,CS Munhava - 1070106,Misc,N/A,,
0fc3bda4-eff5-400f-bf70-3e6e2f9cf84d,,,CS Munhiba - 1041117,CS Munhiba - 1041117,CS Munhiba - 1041117,CS Munhiba - 1041117,Misc,N/A,,
eb9cfe48-289e-4154-bfd9-d55e1edeb128,,,CS Munhinga - 1060908,CS Munhinga - 1060908,CS Munhinga - 1060908,CS Munhinga - 1060908,Misc,N/A,,
833d8ca7-9f9f-4dfa-8501-aad8db62cd38,,,CS Mupengo - 1060810,CS Mupengo - 1060810,CS Mupengo - 1060810,CS Mupengo - 1060810,Misc,N/A,,
6b284581-8425-43e4-abf9-9ea6fd64b1f2,,,CS Mureremba - 1041322,CS Mureremba - 1041322,CS Mureremba - 1041322,CS Mureremba - 1041322,Misc,N/A,,
9893dfa4-be5a-4f55-9e26-0555e99f2601,,,CS Murie - 1080914,CS Murie - 1080914,CS Murie - 1080914,CS Murie - 1080914,Misc,N/A,,
21b29d67-0d4b-4118-a9d0-b93d3726f364,,,CS Murralelo - 1030610,CS Murralelo - 1030610,CS Murralelo - 1030610,CS Murralelo - 1030610,Misc,N/A,,
ee6f8920-e4fb-4762-b84e-487303ea97a6,,,CS Murraça - 1070308,CS Murraça - 1070308,CS Murraça - 1070308,CS Murraça - 1070308,Misc,N/A,,
6f1fdefb-ad1d-4605-a055-c56e6b2ebb54,,,CS Murrebue - 1020707,CS Murrebue - 1020707,CS Murrebue - 1020707,CS Murrebue - 1020707,Misc,N/A,,
6fb1eb85-873f-4b77-a753-718852d8f573,,,CS Murrema - 1070307,CS Murrema - 1070307,CS Murrema - 1070307,CS Murrema - 1070307,Misc,N/A,,
41c90f2e-d6f0-4adc-80d6-27000f3e3187,,,CS Murripa - 1020312,CS Murripa - 1020312,CS Murripa - 1020312,CS Murripa - 1020312,Misc,N/A,,
feaaa226-dc37-46b5-bbb4-99364b5470e7,,,CS Murripa - 1030611,CS Murripa - 1030611,CS Murripa - 1030611,CS Murripa - 1030611,Misc,N/A,,
37cff291-ade6-423e-a9b0-8313f4c7fc05,,,CS Murrirrimue - 1031112,CS Murrirrimue - 1031112,CS Murrirrimue - 1031112,CS Murrirrimue - 1031112,Misc,N/A,,
51eae0fd-1f47-4a15-856e-e6ff8e283d3b,,,CS Murrupula - 1031606,CS Murrupula - 1031606,CS Murrupula - 1031606,CS Murrupula - 1031606,Misc,N/A,,
f2debb88-b2ac-44ac-b5c1-2e92912cdd58,,,CS Murrupulane - 1031708,CS Murrupulane - 1031708,CS Murrupulane - 1031708,CS Murrupulane - 1031708,Misc,N/A,,
ae4e202f-2a31-42a0-a801-d2f3909ea62e,,,CS Murruto - 1031321,CS Murruto - 1031321,CS Murruto - 1031321,CS Murruto - 1031321,Misc,N/A,,
241d769f-b31a-4df3-8961-e8f8c016b1ef,,,CS Murumbo - 1030614,CS Murumbo - 1030614,CS Murumbo - 1030614,CS Murumbo - 1030614,Misc,N/A,,
9cc2d2dd-7d0f-4f63-b452-320e8dd3d865,,,CS Mussa - 1010414,CS Mussa - 1010414,CS Mussa - 1010414,CS Mussa - 1010414,Misc,N/A,,
89d7a6cc-aa0b-4118-8de1-9f78ae443f77,,,CS Mussavelane - 1090909,CS Mussavelane - 1090909,CS Mussavelane - 1090909,CS Mussavelane - 1090909,Misc,N/A,,
3c3661c2-9afb-4fd4-99be-5e7ba466a950,,,CS Mussengue - 1080807,CS Mussengue - 1080807,CS Mussengue - 1080807,CS Mussengue - 1080807,Misc,N/A,,
06200261-e1fa-45dc-b993-1891a4f18fb4,,,CS Mussenguezi - 1050812,CS Mussenguezi - 1050812,CS Mussenguezi - 1050812,CS Mussenguezi - 1050812,Misc,N/A,,
2583b111-b056-402a-968a-194f1eec9767,,,CS Mussianharo - 1060217,CS Mussianharo - 1060217,CS Mussianharo - 1060217,CS Mussianharo - 1060217,Misc,N/A,,
88d27b2f-423f-405e-aae2-50b984cbfcb6,,,CS Mutala - 1040212,CS Mutala - 1040212,CS Mutala - 1040212,CS Mutala - 1040212,Misc,N/A,,
61352fb4-1265-4779-8a61-fbcb8d03e36f,,,CS Mutarara - 1051106,CS Mutarara - 1051106,CS Mutarara - 1051106,CS Mutarara - 1051106,Misc,N/A,,
e36b23ac-e5ca-4b52-b8f7-571f16dd69d8,,,CS Mutarara - 1060914,CS Mutarara - 1060914,CS Mutarara - 1060914,CS Mutarara - 1060914,Misc,N/A,,
fbc9d63c-d231-41e6-b87f-d095838cec0b,,,CS Mutarara Velha - 1051113,CS Mutarara Velha - 1051113,CS Mutarara Velha - 1051113,CS Mutarara Velha - 1051113,Misc,N/A,,
6ce6ec37-548e-4b25-aa33-f207f5f78364,,,CS Mutatala - 1041511,CS Mutatala - 1041511,CS Mutatala - 1041511,CS Mutatala - 1041511,Misc,N/A,,
df73b82d-8864-4c48-a274-1c09637f37c4,,,CS Mutavarex - 1030120,CS Mutavarex - 1030120,CS Mutavarex - 1030120,CS Mutavarex - 1030120,Misc,N/A,,
f67043da-bd5f-4082-ac30-a5c49b9ab6fa,,,CS Mutefo - 1060513,CS Mutefo - 1060513,CS Mutefo - 1060513,CS Mutefo - 1060513,Misc,N/A,,
9a70597d-6d60-477d-aac6-19e28aabc9b2,,,CS Mutepua - 1041508,CS Mutepua - 1041508,CS Mutepua - 1041508,CS Mutepua - 1041508,Misc,N/A,,
e51e81f8-3159-454b-9a92-a107ddd531a3,,,CS Mutequela - 1040404,CS Mutequela - 1040404,CS Mutequela - 1040404,CS Mutequela - 1040404,Misc,N/A,,
3b82bb7a-e342-4d8f-af7a-a71d5bd63abc,,,CS Mutindire - 1070604,CS Mutindire - 1070604,CS Mutindire - 1070604,CS Mutindire - 1070604,Misc,N/A,,
b95ddeb6-89a8-41c3-b3e6-82c3e76bc0bf,,,CS Mutivaze - 1032011,CS Mutivaze - 1032011,CS Mutivaze - 1032011,CS Mutivaze - 1032011,Misc,N/A,,
647c08c8-4a3f-43c4-a615-3028f614eba5,,,CS Mutocoma - 1060355,CS Mutocoma - 1060355,CS Mutocoma - 1060355,CS Mutocoma - 1060355,Misc,N/A,,
36faa321-360e-4a96-81e1-0f2c2a0600ce,,,CS Mutolo - 1032012,CS Mutolo - 1032012,CS Mutolo - 1032012,CS Mutolo - 1032012,Misc,N/A,,
723aa260-0879-4bbb-8ec5-6f035e0bdaf7,,,CS Mutondo - 1071305,CS Mutondo - 1071305,CS Mutondo - 1071305,CS Mutondo - 1071305,Misc,N/A,,
9d30c9d5-b275-4a1e-95f9-15bad01b29f0,,,CS Mutsekua - 1110621,CS Mutsekua - 1110621,CS Mutsekua - 1110621,CS Mutsekua - 1110621,Misc,N/A,,
208d6171-5ed1-433b-8658-29c8b375d61c,,,CS Mutua - 1070713,CS Mutua - 1070713,CS Mutua - 1070713,CS Mutua - 1070713,Misc,N/A,,
